security_code,as_of_year,cutoff_notice,verdict,basis,business_desc_at_period,reason,evidence
000680,2006,2007-04-30,boundary_pending,fin,制造业-专用设备制造业｜山东｜建筑工程与矿山机械制造,ROE十一年在3.0%~22.0%间剧烈摆动（1998-2001四年仅3.0~8.3%、2004-2005又降至7.0~8.2%），毛利率由21.7%降至17.7%；2006年ROE 16.4%的回升与工程机械行业景气同步。回报无任何稳定性。行业非绝望。,1998-2006 ROE 4.0/—/3.0/8.3/22.0/18.5/8.2/7.0/16.4%；毛利率18.1/19.5/19.6/19.1/19.7/13.3/17.8/17.3/17.7%
000661,2006,2007-04-30,boundary_pending,fin,制造业-医药制造业｜吉林｜新药开发生产销售,毛利率十一年维持在51.4%~72.4%的高位显示产品有定价权，但2003年亏损1.08亿、2005年再亏0.59亿，ROE 2000-2006七年仅−27.0%~4.4%；营收十一年由1.4亿仅增至5.8亿。高毛利完全未转化为股东回报，且十一年中有两年为负。行业非绝望。,2003/2005净利−1.08/−0.59亿；2000-2006 ROE 4.4/1.0/1.6/−27.0/2.1/−19.0/1.8%；毛利率72.1/64.9/67.7/70.8/72.4/51.4/54.5%
002051,2006,2007-04-30,boundary_pending,fin,建筑业-土木工程建筑业｜北京｜境外工程承包与劳务派遣,毛利率四年由30.9%降至17.8%（降13.1pp）、ROE由24.1%降至13.4%；净利四年由0.72亿仅增至0.88亿而营收由5.0亿增至11.2亿。工程承包按投标定价，规模扩张伴随毛利下行。且2006-06上市满0年。行业非绝望。,2003-2006毛利率30.9/27.6/26.3/17.8%；ROE 24.1/19.0/17.9/13.4%；净利0.72/0.71/0.71/0.88亿
600067,2006,2007-04-30,boundary_pending,fin,制造业-电气机械和器材制造业｜福建｜电力电子元器件与金属丝绳制造,毛利率十一年由25.9%降至13.7%（降12.2pp）、2002年ROE曾低至8.2%；营收由2.6亿增至39.0亿（15倍）而毛利率反向崩塌，说明增量来自低毛利业务。ROE 2003-2006的15.6~20.3%建立在BPS仅1.60~2.23的低净资产基数上。行业非绝望。,1998-2006毛利率25.9/24.3/18.5/18.5/17.9/19.4/14.1/14.7/13.7%；ROE 13.1/—/9.9/10.7/8.2/20.2/15.6/20.3/19.8%
002062,2006,2007-04-30,boundary_pending,fin,建筑业-土木工程建筑业｜浙江｜市政公用与房屋建筑工程,毛利率四年仅7.8~8.7%且逐年下行、净利率2.5%，ROE 17.8~21.4%来自BPS仅2.84~3.27的低净资产基数（2006年募资后升至5.28、ROE即降至17.8%）；营收四年由17.9亿增至27.4亿而净利仅由0.41亿增至0.69亿。且2006-08上市满0年。行业非绝望。,2003-2006毛利率8.5/8.7/8.4/7.8%；ROE 19.4/21.2/21.4/17.8%；BPS 3.27→5.28
000918,2006,2007-04-30,boundary_pending,fin,房地产业｜浙江｜房地产投资与实业投资,2004年亏损3.18亿（ROE −67.5%）、2005年再亏2.57亿（ROE −155.4%），净资产被侵蚀至BPS仅0.14；2006年ROE 23.6%是在BPS 0.35的极低基数上取得，净利仅0.07亿。连续两年巨亏后净资产几近归零，回报口径已失去意义。行业非绝望故不判garbage。,2004-2005净利−3.18/−2.57亿、ROE −67.5/−155.4%；BPS 1.12/0.14/0.35；2006净利0.07亿
000042,2006,2007-04-30,boundary_pending,fin,房地产业｜广东｜房地产开发及商品房销售,ROE 2002-2006五年仅3.2~9.3%（2006年降至3.2%），营收由2004年34.9亿降至2006年8.3亿（降76%）、净利由1.37亿降至0.53亿；毛利率在17.8%~53.4%间随项目结算大幅摆动。规模持续收缩且回报长期低位。行业非绝望。,2002-2006 ROE 5.2/4.4/3.6/9.3/3.2%；营收17.6/19.5/34.9/13.4/8.3亿；毛利率26.7/25.2/17.8/27.6/53.4%
000690,2006,2007-04-30,boundary_pending,boundary,电力、热力生产和供应业｜广东｜洁净煤发电与可再生能源发电,2006年ROE由17.1%跳至41.3%、毛利率由31.6%升至39.5%、净利由0.84亿增至2.63亿（3.1倍）；但2000-2004五年ROE仅9.3~13.2%、毛利率31.6~36.0%，两年跳升的来源（新机组投产、电价调整还是一次性收益）无法从表内分辨，且BPS同期由2.48跳至4.51。按§5.4.1第6条判boundary。,2000-2006 ROE 13.2/9.3/10.9/11.7/10.2/17.1/41.3%；净利0.44/0.31/0.37/0.44/0.48/0.84/2.63亿
002068,2006,2007-04-30,boundary_pending,boundary,制造业-化学原料和化学制品制造业｜江西｜炭黑白炭黑与焦化产品生产,毛利率四年20.5~26.0%、ROE四年17.6~22.1%，两项均稳定但绝对水平属基础化工常态；炭黑生产依赖煤焦油原料的区位配套，但该门槛无法从表内证实。且2006-09才上市满0年、可比历史仅四年。按§5.4.2(a)判boundary。,2003-2006毛利率25.7/26.0/22.2/20.5%；ROE 22.1/21.0/17.6/21.2%；BPS 2.46/3.05/3.50/4.98
600591,2006,2007-04-30,boundary_pending,boundary,交通运输业-航空运输业｜上海｜国内航空客货运输,1999-2005七年营收字段全部缺失；ROE在0.4%~24.7%间剧烈摆动（2003年5.2%、2005年2.3%、2006年更低至0.4%），2006年净利仅0.09亿而营收100.2亿。数据不完整且回报极不稳定，2006年几乎不盈利。按§5.4.1第6条判boundary。,1999-2005营收字段缺失；ROE 9.2/11.9/24.7/—/5.2/13.8/2.3/0.4%；2006营收100.2亿对净利0.09亿
600521,2006,2007-04-30,boundary_pending,boundary,制造业-医药制造业｜浙江｜药品生产与保健食品制造,毛利率七年42.9~55.2%属医药中上水平，ROE 2003-2006四年13.0~16.2%；但2006年净利由1.29亿降至1.11亿（降14%）、ROE由16.2%降至13.0%、毛利率由55.2%降至48.4%，三项同时回落，且营收仅5.6亿、2003-03上市满3年。按§5.4.1第4条存疑不放入。,2000-2006毛利率52.5/42.9/54.2/53.3/50.4/55.2/48.4%；ROE 49.7/52.0/13.8/16.2/16.2/13.0%；2005→2006净利1.29→1.11亿
000726,2006,2007-04-30,boundary_pending,fin,制造业-纺织业｜山东｜面料纺织印染与服装制造,毛利率十一年稳定在23.8%~32.7%、ROE 2003-2006四年14.8~18.8%，稳定性尚可；但纺织印染属低准入门槛行业，2006年毛利率由30.6%降至26.3%、EPS由0.740降至0.400。稳定的毛利率反映的是行业格局而非可抵御复制的壁垒。按§5.4.1第4条存疑不放入。,1996-2006毛利率23.8/29.8/30.0/31.2/31.9/29.2/28.6/32.7/28.2/30.6/26.3%；ROE 14.8/18.4/18.8/18.1%
600983,2006,2007-04-30,boundary_pending,fin,制造业-电气机械和器材制造业｜安徽｜洗衣机冰箱微波炉与电子程控器制造,毛利率六年稳定在42.6%~47.0%（属小家电中高位），但ROE六年仅7.7~11.6%且2004-2005降至7.7~8.4%；营收六年由2.3亿仅增至5.1亿、净利由0.33亿仅增至0.52亿。高毛利与低回报、低增长并存，说明费用或资产效率存在问题。行业非绝望。,2001-2006毛利率47.0/45.9/46.6/43.9/43.5/42.6%；ROE 11.6/10.9/11.3/8.4/7.7/9.7%；净利0.33/0.33/0.35/0.32/0.39/0.52亿
000731,2006,2007-04-30,boundary_pending,fin,制造业-化学原料和化学制品制造业｜四川｜化工产品与肥料生产,毛利率十一年在22.8%~45.3%间大幅波动、2000-2002三年ROE仅9.1~10.3%；2004-2006回升至19.4~22.1%与同期化肥价格上行同步，且2006年毛利率已由32.7%回落至28.8%。回报无独立于产品价格的稳定性。行业非绝望。,1996-2006毛利率45.3/31.1/36.6/32.1/28.2/23.1/22.8/24.5/34.1/32.7/28.8%；ROE 9.8/9.1/10.3/12.9/19.4/22.1/20.8%
002035,2006,2007-04-30,boundary_pending,fin,制造业-电气机械和器材制造业｜广东｜厨具卫具与燃气器具制造,毛利率六年21.6~31.1%尚可，但ROE由2003年37.9%连续三年降至2006年8.2%、净利由0.35亿降至0.28亿（2006年较2003年下降20%）而营收同期由6.3亿增至12.1亿（1.9倍）；规模扩张伴随利润下滑与回报崩塌，说明其在渠道端无议价能力。行业非绝望。,2001-2006毛利率21.6/28.5/31.1/27.7/27.4/28.4%；ROE 25.9/32.1/37.9/15.1/10.4/8.2%；净利0.13/0.22/0.35/0.28/0.33/0.28亿
600303,2006,2007-04-30,boundary_pending,fin,制造业-汽车制造业｜辽宁｜汽车零部件与检验检测服务,毛利率十年由29.5%降至17.3%（2005年低至15.4%）、ROE 2001-2002两年仅7.8~8.2%；2003年营收由6.7亿跳至22.1亿后三年停滞在26~36亿而净利仅0.87~1.11亿、净利率2.9%。零部件配套议价能力持续弱化。行业非绝望。,1997-2006毛利率21.9/18.6/22.9/27.5/29.5/23.0/18.6/15.2/15.4/17.3%；ROE 12.4/7.8/8.2/18.8/19.8/13.8/14.2%
000970,2006,2007-04-30,boundary_pending,fin,制造业-电子设备制造业｜北京｜钕铁硼永磁材料与稀土永磁应用产品,毛利率十年稳定在24.5%~30.0%（2006年25.7%），ROE 2000-2002三年仅8.5~10.2%、2003年后升至15.3~19.5%但2006年已回落至15.4%、净利较2005年下降10%；稀土永磁材料的成本随稀土价格波动，公司无定价权。行业非绝望。,1997-2006毛利率25.3/24.5/30.0/28.1/26.5/26.6/29.0/28.8/28.2/25.7%；ROE 10.2/8.5/8.7/15.3/17.8/19.5/15.4%；2005→2006净利1.56→1.41亿
600331,2006,2007-04-30,boundary_pending,boundary,制造业-化学原料和化学制品制造业｜四川｜肥料生产与危险化学品经营,2006年ROE由20.4%跳至49.0%、毛利率由28.4%升至39.2%、净利由1.88亿增至6.39亿（3.4倍）；但2001-2003三年ROE仅5.8~8.9%，改善集中在2004-2006并与同期磷肥与硫磺价格大幅上行同步。三年跳升的可持续性无法从表内判断。按§5.4.1第6条判boundary。,1999-2006 ROE 23.7/17.7/8.9/5.8/6.4/12.4/20.4/49.0%；毛利率26.5/26.2/22.5/20.4/19.3/27.4/28.4/39.2%
002083,2006,2007-04-30,boundary_pending,fin,制造业-纺织业｜山东｜面料纺织与卫生用品生产,毛利率四年在17.8%~25.3%间波动、2005年一度降至17.8%、ROE同期由24.1%降至12.1%后回升至21.0%；纺织品制造无准入门槛，2006年ROE的回升伴随BPS由3.12降至2.76。且2006-11上市满0年。行业非绝望。,2003-2006毛利率24.7/25.3/17.8/23.0%；ROE 24.1/21.6/12.1/21.0%；BPS 1.89/2.72/3.12/2.76
000531,2006,2007-04-30,boundary_pending,fin,电力、热力生产和供应业｜广东｜电力热力生产销售,毛利率十一年在19.6%~39.1%间波动、ROE 2000-2002三年仅10.2~12.2%；2003-2006回升至13.8~19.1%但2005年又降至13.8%，营收十一年由6.2亿仅增至16.3亿。受管制发电的回报由电价核定决定，无独立稳定性。行业非绝望。,1998-2006毛利率39.1/33.2/26.6/25.5/32.5/38.5/31.8/29.5/32.6%；ROE 11.9/—/10.2/10.9/12.2/19.1/18.5/13.8/18.0%
600479,2006,2007-04-30,boundary_pending,boundary,制造业-医药制造业｜湖南｜药品生产批发零售与保健食品,毛利率六年由25.5%升至48.7%（升23.2pp）是正面信号，2006年净利由0.60亿增至0.91亿（52%）；但ROE 2004-2006三年仅8.8~11.8%，明显低于2001-2003的26.7~27.1%——2004年募资使BPS由5.71跳至11.26后回报即腰斩且三年未恢复，且营收六年停滞在5.6~6.9亿。募资后的资金效率未获验证。按§5.4.1第4条存疑不放入。,2001-2006毛利率25.5/30.3/30.7/32.3/36.4/48.7%；ROE 27.1/—/26.7/8.8/9.3/11.8%；BPS 5.71→11.26；营收5.6/5.8/6.9/6.0/6.7/6.0亿
600993,2006,2007-04-30,boundary_pending,boundary,制造业-医药制造业｜湖北｜药品与化妆品生产,毛利率六年48.3~66.6%属医药高位，净利六年由0.28亿增至0.72亿（2.6倍）无一年下滑；但ROE 2004-2006三年仅11.0~13.4%，明显低于2001-2003的20.2~21.0%——2004年募资使BPS由6.18跳至10.32后回报腰斩且未恢复，且营收仅5.4亿、毛利率2006年由58.0%降至48.3%（降9.7pp）。按§5.4.1第4条存疑不放入。,2001-2006毛利率66.6/65.7/59.4/56.9/58.0/48.3%；ROE 20.6/20.2/21.0/13.4/11.0/12.2%；BPS 6.18→10.32→11.82
000989,2006,2007-04-30,boundary_pending,fin,制造业-医药制造业｜湖南｜药品生产批发零售与饮料生产,毛利率十年稳定在35.0%~46.0%，但2005年净利由1.06亿骤降至0.24亿（降77%）、ROE由9.6%降至2.1%，2006年也仅3.8%；营收2003-2006四年停滞在9.5~10.5亿。稳定的毛利率未能阻止利润崩塌，说明费用端失控。行业非绝望。,2000-2006 ROE 14.0/10.4/11.8/10.6/9.6/2.1/3.8%；净利0.38/0.52/0.63/0.82/1.06/0.24/0.45亿；营收10.2/10.2/10.5/9.5亿
002053,2006,2007-04-30,boundary_pending,boundary,电力、热力生产和供应业｜云南｜发电输电供配电与食盐生产,毛利率四年35.1~52.2%在电力中属高位、ROE 2003-2005三年25.9~28.9%，两项俱佳；但2006年ROE由25.9%骤降至11.5%（募资使BPS由3.96跳至5.38）、毛利率由48.4%降至35.1%（降13.3pp），且2006-06才上市满0年、可比历史仅四年。摊薄后的稳态回报与毛利率的骤降原因均无数据支撑。按§5.4.2(a)判boundary。,2003-2006毛利率52.2/45.9/48.4/35.1%；ROE 28.9/28.8/25.9/11.5%；BPS 3.96→5.38
600035,2006,2007-04-30,boundary_pending,boundary,交通运输业-道路运输业｜湖北｜公路管理养护与建筑智能化工程,毛利率在36.4%~72.1%间大幅摆动（2005年低至36.4%、2006年又回至72.1%），ROE六年仅5.5~12.2%；收费路权虽属特许经营，但回报长期低于13%且毛利率的剧烈摆动说明业务构成（路产与工程）在混合，无法分辨路产本身的稳态盈利。按§5.4.1第6条判boundary。,2001-2006毛利率69.9/70.9/70.0/54.7/36.4/72.1%；ROE 7.9/9.1/10.4/7.0/5.5/12.2%
002069,2006,2007-04-30,boundary_pending,boundary,农、林、牧、渔业-渔业｜辽宁｜水产品育种育苗养殖捕捞,毛利率四年43.6~47.5%在农业中属异常高位、ROE四年25.4~62.9%，两项俱佳，海域使用权具区位独占属性；但2006-09才上市满0年、可比历史仅四年，且2006年ROE由62.9%降至34.6%系募资摊薄（BPS由3.66跳至9.43），摊薄后的稳态回报尚无数据；海产养殖的产量与灾害风险也无法从四年数据评估。按§5.4.2(a)判boundary。,2003-2006毛利率43.8/43.6/47.5/46.4%；ROE 25.4/43.5/62.9/34.6%；BPS 3.66→9.43
000915,2006,2007-04-30,boundary_pending,fin,制造业-医药制造业｜山东｜企业总部管理与自有资金投资,ROE 2000-2006七年仅−1.2%~3.4%（2000年为负、其余六年均低于3.5%），净利七年始终在0.01~0.10亿之间；毛利率虽由10.9%升至62.9%但对应的净利绝对额可忽略。资本回报长期接近于零。行业非绝望故不判garbage。,2000-2006 ROE −1.2/0.6/2.1/1.4/1.7/2.3/3.4%；净利−0.03/0.01/0.05/0.04/0.05/0.06/0.10亿
600456,2006,2007-04-30,boundary_pending,boundary,制造业-有色金属冶炼和压延加工业｜陕西｜有色金属合金制造与压延加工,毛利率八年稳定在22.7%~27.1%，ROE 2005-2006由22.1%升至30.7%、净利两年由0.68亿增至3.35亿（4.9倍）；但2002-2004三年ROE仅8.4~10.4%，跳升集中在2005-2006并与同期钛及有色金属价格大幅上行同步。周期贡献与自身能力无法从表内分离。按§5.4.1第6条判boundary。,1999-2006毛利率24.3/25.4/25.0/26.7/24.6/22.7/27.1/24.0%；ROE 16.4/16.8/15.6/8.4/9.7/10.4/22.1/30.7%
002052,2006,2007-04-30,boundary_pending,fin,制造业-电子设备制造业｜广东｜增值电信业务与电子产品,员工仅215人而2006年营收10.8亿（人均502万），业务形态与制造业不符；毛利率四年17.4~24.6%、2006年ROE由37.1%降至15.6%系募资摊薄（BPS由3.01跳至5.11）。且2006-06上市满0年、可比历史仅四年。行业非绝望。,员工215人对2006营收10.8亿；2003-2006毛利率24.6/17.4/20.3/20.2%；ROE 42.9/35.6/37.1/15.6%
600439,2006,2007-04-30,boundary_pending,fin,制造业-皮革毛皮羽毛及制鞋业｜河南｜发制品与复合纤维材料生产,毛利率七年稳定在18.3%~22.2%但绝对水平偏低，ROE 2003-2006四年15.7~17.7%；发制品加工属劳动密集型、无准入门槛，营收七年由2.9亿增至11.9亿而毛利率原地未动，说明规模未带来议价能力。按§5.4.1第4条存疑不放入。,2000-2006毛利率18.6/18.3/19.1/22.2/19.8/21.8/20.2%；ROE 27.8/17.0/15.7/15.8/17.7%
600978,2006,2007-04-30,boundary_pending,boundary,制造业-家具制造业｜广东｜装饰木制品与木构件生产,毛利率六年稳定在24.4%~28.2%的3.8pp窄区间、ROE六年13.4~26.6%、净利六年由0.27亿增至1.73亿（6.4倍）无一年下滑，三项俱佳；但员工仅231人而2006年营收11.6亿，业务形态存疑（可能以外协加工为主），且2004-08上市满2年、可比历史仅六年中前三年规模不足5.3亿。按§5.4.1第6条判boundary。,2001-2006毛利率28.2/26.7/26.0/24.4/25.9/27.5%；ROE 14.0/26.6/25.6/25.9/13.4/19.3%；员工231人对营收11.6亿
000428,2006,2007-04-30,boundary_pending,fin,住宿和餐饮业-住宿业｜湖南｜住宿餐饮与酒店资产运营,毛利率十一年稳定在55.2%~80.5%（酒店业特性），但ROE 1999-2005七年仅2.1~7.6%、净利由1998年0.50亿降至2005年0.10亿；营收十一年由1.8亿仅增至5.3亿。2006年ROE 15.9%的回升伴随净利由0.10亿跳至0.85亿，单年跳升无从判断。单体酒店的区位价值未形成可复制的扩张能力。行业非绝望。,1999-2006 ROE 7.3/7.5/7.6/5.8/4.0/4.7/2.1/15.9%；净利0.35/0.35/0.44/0.36/0.26/0.18/0.10/0.85亿
002084,2006,2007-04-30,boundary_pending,fin,制造业-金属制品业｜广东｜建筑用金属制品与水暖管道零件制造,毛利率四年由31.7%降至20.0%（降11.7pp），ROE 26.6~46.5%的高位来自BPS仅1.55~1.65的极低净资产基数（2006年募资后升至3.50）；营收四年由3.3亿增至16.0亿（4.8倍）而净利仅由0.53亿增至1.17亿。且2006-11上市满0年。行业非绝望。,2003-2006毛利率31.7/24.5/20.1/20.0%；ROE 46.5/36.6/26.6/38.2%；BPS 1.61/1.55/1.65/3.50
600840,2006,2007-04-30,boundary_pending,boundary,制造业-高新技术产业投资与计算机软硬件｜浙江｜软件研发与技术服务,1996-2002与2005年营收字段缺失，1998年亏损0.28亿、2001年再亏0.05亿；ROE在−18.0%~43.8%间剧烈摆动，2006年ROE 43.8%与毛利率43.0%的跳升发生在营收由2.8亿（2004年）跳至10.9亿之后。数据不完整且业务规模与回报均无连续可比记录。按§5.4.1第6条判boundary。,1996-2002及2005年营收字段缺失；1998/2001净利−0.28/−0.05亿；ROE −18.0/13.4/−3.3/1.7/6.8/10.8/17.9/43.8%
