security_code,security_name,exchange,board,industry,listing_date,round1_attention_class,round1_attention_reason,round1_note,round1_reviewed_at_utc,prior_final_decision,prior_watch_selection_route,prior_decision_reason,prior_quality_tier,prior_strategy_tag,prior_tier_reason,prior_valuation_tier,prior_valuation_reason,prior_core_pool_eligible,decision_log_entries,decision_log_last_at_utc
300919,中伟新材,SZSE,chinext,C 制造业,2020-12-23,boundary_pending,三元前驱体，毛利12.3%，加工费模式、客户集中,一体化冶炼超额回报持续验证后复核,2026-08-09T00:00:00+00:00,watch,direct_watch,Retained. 中伟新材 is kept as the pCAM and nickel-cobalt precursor anchor. The low-margin nature is a risk but not enough to reject because its position is not just generic capacity.,,,,,,,1,
300920,润阳科技,SZSE,chinext,C 制造业,2020-12-25,boundary_pending,营收 4.2亿、毛利 23.6%；ROE18-25 52/35/28/8/3/4/2/2，近三年中位 2.3%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300921,南凌科技,SZSE,chinext,I 信息技术,2020-12-22,boundary_pending,营收 5.5亿、毛利 34.4%；ROE18-25 39/40/32/8/7/4/2/3，近三年中位 2.6%,自主网络产品规模化后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,"Retained after boundary review. 南凌科技: Boundary watch: enterprise network services, SD-WAN, cloud-network integration, and network-security operations have customer stickiness. Competition from carriers and cloud vendors limits conviction. triage 62.94; moat 55.32; technology 66.11; market 58.19; quality 64.97; governance 70.35. Special dimension: 企业专网/SD-WAN服务.",,,,,,,1,
300922,天秦装备,SZSE,chinext,C 制造业,2020-12-25,boundary_pending,营收 2.3亿、毛利 35.0%；ROE18-25 19/15/16/9/3/4/5/5，近三年中位 4.6%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300923,研奥股份,SZSE,chinext,C 制造业,2020-12-24,boundary_pending,营收 4.6亿、毛利 25.9%；ROE18-25 10/11/10/7/4/4/4/3，近三年中位 3.7%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300925,法本信息,SZSE,chinext,I 信息技术,2020-12-30,boundary_pending,营收 51.1亿、毛利 17.5%；ROE18-25 32/30/26/11/10/7/6/5，近三年中位 6.3%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300926,博俊科技,SZSE,chinext,C 制造业,2021-01-07,boundary_pending,营收 58.1亿、毛利 26.1%；ROE18-25 16/14/13/9/14/21/30/28，近三年中位 27.7%、最低 9.3%——回报结构本身成立，但规模或毛利未达逐家深判门槛,盈利质量验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300927,江天化学,SZSE,chinext,C 制造业,2021-01-07,boundary_pending,2026H1 中报复核（2026-08-23）：营收 9.62 亿(+27.8%)、归母 0.59 亿(+22955.4%)、ROE 6.0%（25H1 0.0%）、毛利 12.7%（25H1 5.8%）——H1 ROE 6.0%（25H1 0.0%），多年 ROE 结构结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 15.5亿、毛利 6.6%；ROE18-25 29/22/19/13/10/10/36/2，由前期中位 19.2% 降至近三年 10.4%（留存 54%）,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300928,华安鑫创,SZSE,chinext,M 科研服务,2021-01-06,boundary_pending,营收 9.1亿、毛利 3.2%；ROE18-25 16/17/13/4/0/-3/-6/-11，其中 3 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300929,华骐环保,SZSE,chinext,N 公共环保,2021-01-20,boundary_pending,营收 3.6亿、毛利 21.8%；ROE18-25 18/17/15/10/5/1/-5/-5，其中 2 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300930,屹通新材,SZSE,chinext,C 制造业,2021-01-21,boundary_pending,营收 7.8亿、毛利 16.9%；ROE18-25 20/23/20/15/12/6/6/6，近三年中位 6.2%,高端粉末品类突破后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Watch. 屹通新材: 屹通新材做高品质铁基粉体，粉末稳定性、粒径控制和下游客户验证有工艺壁垒，但平台广度弱于西部超导、宝武镁业等直接关注对象。 triage 65.59; moat 67.68; technology 72.44; market 62.37; quality 61.79; governance 69.16.,,,,,,,1,
300931,通用电梯,SZSE,chinext,C 制造业,2021-01-21,boundary_pending,营收 4.2亿、毛利 29.4%；ROE18-25 17/14/11/6/-11/2/-7/-9，其中 3 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300932,三友联众,SZSE,chinext,C 制造业,2021-01-22,boundary_pending,营收 23.1亿、毛利 17.8%；ROE18-25 15/15/19/8/5/3/4/4，近三年中位 3.7%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300933,中辰股份,SZSE,chinext,C 制造业,2021-01-22,boundary_pending,营收 28.5亿、毛利 11.2%；ROE18-25 12/11/9/6/5/4/2/-1，近三年中位 2.3%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300935,盈建科,SZSE,chinext,I 信息技术,2021-01-20,boundary_pending,营收 1.3亿、毛利 87.9%；ROE18-25 41/42/27/7/-3/-4/-6/-10，其中 4 年为负,地产企稳与新场景验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300936,中英科技,SZSE,chinext,C 制造业,2021-01-26,boundary_pending,营收 2.3亿、毛利 17.5%；ROE18-25 24/17/17/6/4/15/3/0，近三年中位 3.1%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300937,药易购,SZSE,chinext,F 批发零售,2021-01-27,boundary_pending,营收 44.5亿、毛利 10.4%；ROE18-25 16/15/11/1/5/7/2/-2，近三年中位 1.6%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300938,信测标准,SZSE,chinext,M 科研服务,2021-01-27,boundary_pending,营收 8.0亿、毛利 60.2%；ROE18-25 25/23/16/9/11/14/15/12，近三年中位 13.5%、最低 8.6%——回报结构本身成立，但规模或毛利未达逐家深判门槛,跨区域平台化扩张验证后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,"Watch. 信测标准: 信测标准 is retained as a boundary testing/certification platform because accredited labs, automotive/electronics testing methods, and customer validation are more defensible than ordinary auto services. triage 60.67; moat 50.00; technology 70.00; market 61.00; quality 64.67; governance 71.00.",,,,,,,1,
300939,秋田微,SZSE,chinext,C 制造业,2021-01-28,boundary_pending,2026H1 中报复核（2026-08-23）：营收 6.40 亿(+1.6%)、归母 0.34 亿(-32.7%)、ROE 2.4%（25H1 3.7%）、毛利 24.3%（25H1 23.9%）——H1 ROE 折年约 4.8% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 12.9亿、毛利 22.8%；ROE18-25 30/29/23/10/13/9/7/6，近三年中位 6.7%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300940,南极光,SZSE,chinext,C 制造业,2021-02-03,boundary_pending,营收 7.9亿、毛利 26.9%；ROE18-25 24/21/15/5/-5/-42/2/8，其中 2 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300941,创识科技,SZSE,chinext,I 信息技术,2021-02-09,boundary_pending,营收 2.5亿、毛利 37.0%；ROE18-25 32/37/38/10/9/6/4/3，近三年中位 4.3%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300942,易瑞生物,SZSE,chinext,C 制造业,2021-02-09,boundary_pending,营收 2.6亿、毛利 64.0%；ROE18-25 49/20/12/29/9/-21/2/2，近三年中位 1.6%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300943,春晖智控,SZSE,chinext,C 制造业,2021-02-10,boundary_pending,营收 5.6亿、毛利 25.0%；ROE18-25 22/19/16/9/9/8/6/6，近三年中位 6.1%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300945,曼卡龙,SZSE,chinext,F 批发零售,2021-02-10,boundary_pending,营收 27.4亿、毛利 15.0%；ROE18-25 13/0/13/10/7/7/6/7，近三年中位 7.0%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300946,恒而达,SZSE,chinext,C 制造业,2021-02-08,boundary_pending,2026H1 中报复核（2026-08-23）：营收 3.58 亿(+12.0%)、归母 0.29 亿(-32.3%)、ROE 2.4%（25H1 3.6%）、毛利 27.2%（25H1 29.5%）——H1 ROE 折年约 4.9% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 6.6亿、毛利 26.8%；ROE18-25 24/21/22/12/9/8/8/3，近三年中位 7.6%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300947,德必集团,SZSE,chinext,L 商务服务,2021-02-10,boundary_pending,文创产业园运营（二房东模式），净利率0.6%，租金价差被空置率吞噬,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
300948,冠中生态,SZSE,chinext,N 公共环保,2021-02-25,boundary_pending,营收 1.5亿、毛利 17.0%；ROE18-25 20/18/15/11/7/4/-9/-7，其中 2 年为负,,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300949,奥雅股份,SZSE,chinext,M 科研服务,2021-02-26,boundary_pending,营收 4.3亿、毛利 29.6%；ROE18-25 48/43/29/7/-4/-17/-34/-20，其中 4 年为负,需求企稳与转型验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300950,德固特,SZSE,chinext,C 制造业,2021-03-03,boundary_pending,营收 5.5亿、毛利 37.5%；ROE18-25 16/18/17/8/11/6/14/12，近三年中位 12.0%、最低 6.0%——回报结构本身成立，但规模或毛利未达逐家深判门槛,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300951,博硕科技,SZSE,chinext,C 制造业,2021-02-26,boundary_pending,营收 14.0亿、毛利 31.8%；ROE18-25 67/51/52/15/18/12/9/6，近三年中位 9.3%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300952,恒辉安防,SZSE,chinext,C 制造业,2021-03-11,boundary_pending,营收 12.3亿、毛利 23.9%；ROE18-25 31/29/24/12/12/10/10/7，近三年中位 9.8%,无重大变化则维持,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Watch. 恒辉安防: 恒辉安防覆盖手部和全身特种防护用品、原材料和智慧服务，PPE 认证与安全场景强于普通纺织品。 triage 54.01; moat 44.91; technology 59.52; market 59.14; quality 52.18; governance 67.18.,,,,,,,1,
300953,震裕科技,SZSE,chinext,C 制造业,2021-03-18,boundary_pending,电机铁芯与锂电结构件精密模具，25年报 ROE12.9%但毛利15.0%，配套型,结构件格局与加工费中枢改善后复核,2026-08-09T00:00:00+00:00,watch,boundary_judged_watch,"Retained after boundary review. 震裕科技: Boundary watch: precision progressive dies, motor cores, and battery structural parts require tooling design, mass-production stability, and customer certification. Heavy capex and pricing pressure keep it as boundary rather than direct watch. triage 64.93; moat 62.77; technology 68.27; market 82.69; quality 52.34; governance 66.84. Special dimension: 精密模具与电机铁芯/锂电结构件.",,,,,,,1,
300955,嘉亨家化,SZSE,chinext,C 制造业,2021-03-24,boundary_pending,营收 11.4亿、毛利 16.7%；ROE18-25 12/16/19/12/7/4/-2/-4，其中 2 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300956,英力股份,SZSE,chinext,C 制造业,2021-03-26,boundary_pending,营收 22.3亿、毛利 11.1%；ROE18-25 23/22/16/7/-3/-3/1/1，其中 2 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300957,贝泰妮,SZSE,chinext,C 制造业,2021-03-25,boundary_pending,营收 53.6亿、毛利 74.5%；ROE18-25 72/66/57/23/20/13/9/8，近三年中位 8.5%,品牌心智垄断级验证与增长修复后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Watch. 贝泰妮: 贝泰妮 has a differentiated dermatology-oriented sensitive-skin skincare brand and medical/consumer channel recognition. Competition and product-cycle risk keep it boundary rather than direct watch. triage 54.35; moat 47.57; technology 57.00; market 70.36; quality 54.29; governance 69.00.,,,,,,,1,
300958,建工修复,SZSE,chinext,N 公共环保,2021-03-29,boundary_pending,2026H1 中报复核（2026-08-23）：营收 2.20 亿(-32.3%)、归母 0.02 亿(+105.8%)、ROE 0.2%（25H1 -2.7%）、毛利 12.3%（25H1 20.9%）——H1 盈利 0.02 亿，多年亏损结构不因一期改变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 6.0亿、毛利 21.2%；ROE18-25 12/14/12/9/9/6/-4/-7，其中 2 年为负,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300959,线上线下,SZSE,chinext,I 信息技术,2021-03-22,boundary_pending,营收 5.8亿、毛利 9.1%；ROE18-25 36/29/29/9/4/2/3/-1，近三年中位 2.2%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300960,通业科技,SZSE,chinext,C 制造业,2021-03-29,boundary_pending,2026H1 中报复核（2026-08-23）：营收 1.78 亿(-5.5%)、归母 0.10 亿(-44.7%)、ROE 1.6%（25H1 3.0%）、毛利 40.3%（25H1 43.0%）——H1 ROE 折年约 3.2% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 5.1亿、毛利 41.4%；ROE18-25 22/28/22/8/5/6/8/9，近三年中位 7.9%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300961,深水海纳,SZSE,chinext,N 公共环保,2021-03-30,boundary_pending,营收 3.7亿、毛利 27.9%；ROE18-25 18/18/14/4/-0/-3/-28/-27，其中 4 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300962,中金辐照,SZSE,chinext,C 制造业,2021-04-09,boundary_pending,营收 3.6亿、毛利 59.8%；ROE18-25 9/10/10/11/12/12/12/12，近三年中位 12.0%、最低 9.0%——回报结构本身成立，但规模或毛利未达逐家深判门槛,异地复制与回报率提升后复核,2026-08-10T00:00:00+00:00,watch,direct_watch,Retained. 中金辐照: 中金辐照以钴-60和电子加速器提供医疗、食品、药品、包装材料灭菌及高分子改性服务，具备全国性大型辐照装置布局、放射源监管资质、工艺质量控制和长期客户验证。资金可以买设备，但不能快速取得源项、牌照、装置网络和客户灭菌验证。 triage 61.95; moat 52.35; technology 73.73; market 58.21; quality 62.94; governance 71.12.,,,,,,,1,
300963,中洲特材,SZSE,chinext,C 制造业,2021-04-09,boundary_pending,营收 9.1亿、毛利 19.2%；ROE18-25 15/14/12/6/9/9/9/5，近三年中位 8.6%,无重大变化则维持,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Watch. 中洲特材: 中洲特材聚焦高温耐蚀合金铸件和特材部件，具备局部工艺壁垒；但规模和行业地位不如钢研高纳等核心平台。 triage 52.75; moat 44.82; technology 61.68; market 49.38; quality 52.97; governance 68.21.,,,,,,,1,
300964,本川智能,SZSE,chinext,C 制造业,2021-08-05,boundary_pending,PCB，毛利17.1%、ROE3.2%,无重大变化则维持,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
300965,恒宇信通,SZSE,chinext,C 制造业,2021-04-02,boundary_pending,营收 2.0亿、毛利 46.3%；ROE18-25 18/26/25/6/2/-13/2/3，近三年中位 2.2%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300966,共同药业,SZSE,chinext,C 制造业,2021-04-09,boundary_pending,营收 6.1亿、毛利 13.8%；ROE18-25 20/16/10/11/5/2/-3/-8，其中 2 年为负,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300967,晓鸣股份,SZSE,chinext,A 农林牧渔,2021-04-13,boundary_pending,2026H1 中报复核（2026-08-23）：营收 5.68 亿(-24.5%)、归母 0.02 亿(-99.0%)、ROE 0.2%（25H1 21.3%）、毛利 12.9%（25H1 34.0%）——H1 ROE 折年约 0.5% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 12.2亿、毛利 22.0%；ROE18-25 4/22/9/11/1/-0/6/11，近三年中位 5.9%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300968,格林精密,SZSE,chinext,C 制造业,2021-04-15,boundary_pending,营收 13.3亿、毛利 14.7%；ROE18-25 9/13/16/5/6/1/3/-1，近三年中位 0.7%,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300969,恒帅股份,SZSE,chinext,C 制造业,2021-04-12,boundary_pending,营收 9.5亿、毛利 30.8%；ROE18-25 23/30/23/19/17/20/18/12，近三年中位 18.0%、最低 12.4%——回报结构本身成立，但规模或毛利未达逐家深判门槛,无重大变化则维持,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
300970,华绿生物,SZSE,chinext,A 农林牧渔,2021-04-12,boundary_pending,2026H1 中报复核（2026-08-23）：营收 6.94 亿(+39.2%)、归母 0.46 亿(+185.8%)、ROE 2.8%（25H1 -3.7%）、毛利 15.4%（25H1 -3.4%）——H1 ROE 折年约 5.6% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 12.9亿、毛利 16.1%；ROE18-25 9/18/16/1/5/2/-3/7，近三年中位 2.0%,无重大变化则维持,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
300971,博亚精工,SZSE,chinext,C 制造业,2021-04-15,boundary_pending,2026H1 中报复核（2026-08-23）：营收 2.51 亿(+10.0%)、归母 0.33 亿(-24.5%)、ROE 3.1%（25H1 4.4%）、毛利 42.6%（25H1 44.7%）——H1 ROE 折年约 6.1% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 5.1亿、毛利 44.2%；ROE18-25 13/18/18/11/7/7/4/8，近三年中位 7.0%,军民品类放量后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 博亚精工: precision equipment and high-end component maker for metallurgy and advanced manufacturing niches triage 61.70; moat 53.77; technology 75.74; market 50.71; quality 67.46; governance 69.69.,,,,,,,1,
300972,万辰集团,SZSE,chinext,F 批发零售,2021-04-19,boundary_pending,用户点名复核（2026-08-23）：量贩零食（好想来）加盟连锁，2023 转型后营收 4.3→515 亿、2025 ROE 79.5%（权益基数小）、净利率 2.6%、毛利 12.4%，2026Q1 +54%/+193%；与鸣鸣很忙双寡头。载体候选＝采购规模与门店密度带来的成本优势，但规模化记录仅两年、净利率极薄、加盟模式与品类同质、居第二名（鸣鸣很忙更大）——资本复制测试存疑（双寡头格局本身由并购资本在三年内形成）。判 boundary_pending（证据不足，48）。,连续三年 ROE ≥20% 且净利率 ≥3%、同店与门店数同比正增长,2026-08-23T00:00:00+00:00,,,,,,,,,,1,2026-08-22T20:43:45+00:00
