segment_id,segment_start,segment_end,trading_days,signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
531,2021-04-30,2021-04-30,1,2021-04-30,002128,电投能源,0.6617,10.34,15.6261,10.401000000000002,10.027333333333399,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued_below_ma20,1,9,2021-05-06,10.88,2026-08-07,2022-05-06,2022-05-06,complete,14.34,0.3707880674792463,2024-05-06,2024-05-06,complete,21.31,1.1904613454519337
531,2021-04-30,2021-04-30,1,2021-04-30,601088,中国神华,0.6951,19.21,27.6383,19.572999999999958,18.61383333333333,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued_below_ma20,2,9,2021-05-06,19.79,2026-08-07,2022-05-06,2022-05-06,complete,30.24,0.6850115772937049,2024-05-06,2024-05-06,complete,39.55,1.6086457814229704
531,2021-04-30,2021-04-30,1,2021-04-30,601225,陕西煤业,0.7556,11.25,14.8895,11.347500000000004,11.164000000000001,2021-04-30,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued_below_ma20,3,9,2021-05-06,11.82,2026-08-07,2022-05-06,2022-05-06,complete,16.8,0.5308627485500208,2024-05-06,2024-05-06,complete,23.89,1.6249868136822165
532,2021-05-06,2021-05-13,6,2021-05-06,002128,电投能源,0.6963,10.88,15.6261,10.4495,10.060333333333398,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued,1,8,2021-05-07,11.72,2026-08-07,2022-05-07,2022-05-09,complete,14.09,0.2503553041095725,2024-05-07,2024-05-07,complete,21.4,1.042053899546691
532,2021-05-06,2021-05-13,6,2021-05-06,601088,中国神华,0.716,19.79,27.6383,19.573499999999957,18.65366666666666,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued,2,8,2021-05-07,20.02,2026-08-07,2022-05-07,2022-05-09,complete,29.61,0.6309521919624062,2024-05-07,2024-05-07,complete,39.93,1.6034524812398958
532,2021-05-06,2021-05-13,6,2021-05-06,601328,交通银行,0.7884,4.84,6.1387,4.888500000000002,4.722833333333336,2021-04-30,2014-05-28,2014-05-29,1.7810666666666726,1.7810666666666726,continued_below_ma20,3,8,2021-05-07,4.93,2026-08-07,2022-05-07,2022-05-09,complete,4.87,0.05788375058424289,2024-05-07,2024-05-07,complete,6.83,0.7068680209303531
533,2021-05-14,2021-05-28,11,2021-05-14,002128,电投能源,0.702,10.97,15.6261,10.921000000000001,10.360500000000066,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued,1,7,2021-05-17,10.88,2026-08-07,2022-05-17,2022-05-17,complete,14.59,0.39468604634046,2024-05-17,2024-05-17,complete,21.41,1.200740375698072
533,2021-05-14,2021-05-28,11,2021-05-14,601088,中国神华,0.7222,19.96,27.6383,19.852999999999955,19.02866666666666,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued,2,7,2021-05-17,20.2,2026-08-07,2022-05-17,2022-05-17,complete,31.43,0.7157733111563136,2024-05-17,2024-05-17,complete,39.89,1.5776686229648447
533,2021-05-14,2021-05-28,11,2021-05-14,601225,陕西煤业,0.7979,11.88,14.8895,11.710500000000005,11.401500000000002,2021-04-30,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued,3,7,2021-05-17,11.95,2026-08-07,2022-05-17,2022-05-17,complete,17.3,0.5592747559274736,2024-05-17,2024-05-17,complete,24.4,1.651858665187762
534,2021-05-31,2021-06-21,15,2021-05-31,002128,电投能源,0.6764,10.57,15.6261,10.941,10.515833333333397,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued_below_ma20,1,6,2021-06-01,10.82,2026-08-07,2022-06-01,2022-06-01,complete,15.09,0.4504809800558438,2024-06-01,2024-06-03,complete,22.5,1.393275334916824
534,2021-05-31,2021-06-21,15,2021-05-31,601088,中国神华,0.7229,19.98,27.6383,20.02399999999996,19.411333333333328,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued_below_ma20,2,6,2021-06-01,20.07,2026-08-07,2022-06-01,2022-06-01,complete,33.79,0.8565545562155599,2024-06-01,2024-06-03,complete,43.34,1.8187460633955466
534,2021-05-31,2021-06-21,15,2021-05-31,601328,交通银行,0.7798,4.9,6.2834,4.912000000000002,4.830000000000004,2021-04-30,2014-05-28,2014-05-29,1.7810666666666726,1.7810666666666726,continued_below_ma20,3,6,2021-06-01,4.87,2026-08-07,2022-06-01,2022-06-01,complete,4.92,0.0819122693383687,2024-06-01,2024-06-03,complete,7.09,0.7936736629134451
535,2021-06-22,2021-06-24,3,2021-06-22,002128,电投能源,0.6816,10.65,15.6261,10.780499999999998,10.648333333333396,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued_below_ma20,1,7,2021-06-23,10.91,2026-08-07,2022-06-23,2022-06-23,complete,13.79,0.3622522614273327,2024-06-23,2024-06-24,complete,21.49,1.2669872238332331
535,2021-06-22,2021-06-24,3,2021-06-22,601088,中国神华,0.7026,19.42,27.6383,20.115499999999958,19.837499999999995,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued_below_ma20,2,7,2021-06-23,19.87,2026-08-07,2022-06-23,2022-06-23,complete,31.36,0.7403840056850794,2024-06-23,2024-06-24,complete,44.25,1.9068982210352825
535,2021-06-22,2021-06-24,3,2021-06-22,601225,陕西煤业,0.7871,11.72,14.8895,11.963000000000005,11.639666666666667,2021-04-30,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued_below_ma20,3,7,2021-06-23,12.02,2026-08-07,2022-06-23,2022-06-23,complete,19.92,0.7849634039606401,2024-06-23,2024-06-24,complete,27.01,1.9184252183291552
536,2021-06-25,2021-06-25,1,2021-06-25,002128,电投能源,0.727,11.36,15.6261,10.878499999999997,10.71416666666673,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued,1,6,2021-06-28,10.59,2026-08-07,2022-06-28,2022-06-28,complete,14.5,0.4756727719823859,2024-06-28,2024-06-28,complete,21.1,1.293104797029403
536,2021-06-25,2021-06-25,1,2021-06-25,601088,中国神华,0.7352,20.32,27.6383,20.144999999999957,19.939999999999994,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued,2,6,2021-06-28,19.65,2026-08-07,2022-06-28,2022-06-28,complete,32.84,0.8429242735383395,2024-06-28,2024-06-28,complete,44.37,1.9474150190111783
536,2021-06-25,2021-06-25,1,2021-06-25,601169,北京银行,0.8274,4.92,5.9465,4.906999999999991,4.843666666666668,2021-04-30,2020-06-19,2020-06-22,4.561500000000004,4.561500000000004,continued,3,6,2021-06-28,4.9,2026-08-07,2022-06-28,2022-06-28,complete,4.53,-0.01455483292217985,2024-06-28,2024-06-28,complete,5.84,0.46234890087843805
537,2021-06-28,2021-07-06,7,2021-06-28,002128,电投能源,0.6777,10.59,15.6261,10.883999999999997,10.71916666666673,2021-04-28,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued_below_ma20,1,6,2021-06-29,10.3,2026-08-07,2022-06-29,2022-06-29,complete,14.33,0.4994327339160052,2024-06-29,2024-07-01,complete,22.42,1.5051618604340753
537,2021-06-28,2021-07-06,7,2021-06-28,601088,中国神华,0.711,19.65,27.6383,20.130999999999958,19.935166666666664,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued_below_ma20,2,6,2021-06-29,19.45,2026-08-07,2022-06-29,2022-06-29,complete,32.97,0.8692450446297,2024-06-29,2024-07-01,complete,45.28,2.0387937934803144
537,2021-06-28,2021-07-06,7,2021-06-28,601225,陕西煤业,0.8006,11.92,14.8895,12.050000000000004,11.725166666666667,2021-04-30,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued_below_ma20,3,6,2021-06-29,11.79,2026-08-07,2022-06-29,2022-06-29,complete,21.37,0.9522488114907439,2024-06-29,2024-07-01,complete,26.87,2.110976536678402
538,2021-07-07,2021-07-07,1,2021-07-07,601088,中国神华,0.72,19.9,27.6383,19.93099999999996,19.914499999999997,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued_below_ma20,1,3,2021-07-08,19.73,2026-08-07,2022-07-08,2022-07-08,complete,33.45,0.8695450442494679,2024-07-08,2024-07-08,complete,43.38,2.0194856410536146
538,2021-07-07,2021-07-07,1,2021-07-07,601225,陕西煤业,0.769,11.45,14.8895,11.918000000000006,11.780333333333333,2021-04-30,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued_below_ma20,2,3,2021-07-08,10.97,2026-08-07,2022-07-08,2022-07-08,complete,20.03,1.099159908877422,2024-07-08,2024-07-08,complete,26.4,2.285036304989766
538,2021-07-07,2021-07-07,1,2021-07-07,601169,北京银行,0.8277,4.89,5.9081,4.895999999999991,4.858000000000001,2021-04-30,2020-06-19,2020-06-22,4.561500000000004,4.561500000000004,continued_below_ma20,3,3,2021-07-08,4.89,2026-08-07,2022-07-08,2022-07-08,complete,4.51,-0.01689925616305976,2024-07-08,2024-07-08,complete,5.79,0.4527936754777071
539,2021-07-08,2021-07-09,2,2021-07-08,601225,陕西煤业,0.7368,10.97,14.8895,11.848000000000006,11.773166666666665,2021-04-30,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued_below_ma20,1,2,2021-07-09,10.38,2026-08-07,2022-07-09,2022-07-11,complete,19.63,1.018597344830535,2024-07-09,2024-07-09,complete,26.61,2.2489718258771116
539,2021-07-08,2021-07-09,2,2021-07-08,601169,北京银行,0.8277,4.89,5.9081,4.893499999999991,4.860166666666668,2021-04-30,2020-06-19,2020-06-22,4.561500000000004,4.561500000000004,continued_below_ma20,2,2,2021-07-09,4.85,2026-08-07,2022-07-09,2022-07-11,complete,4.54,-0.00219780219780219,2024-07-09,2024-07-09,complete,5.8,0.46730531573807355
539,2021-07-08,2021-07-09,2,2021-07-08,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
540,2021-07-12,2021-07-16,5,2021-07-12,601169,北京银行,0.8175,4.83,5.9081,4.88349999999999,4.8628333333333345,2021-04-30,2020-06-19,2020-06-22,4.561500000000004,4.561500000000004,continued_below_ma20,1,1,2021-07-13,4.84,2026-08-07,2022-07-13,2022-07-13,complete,4.52,-0.004540913631822963,2024-07-13,2024-07-15,complete,5.72,0.5336632859534753
540,2021-07-12,2021-07-16,5,2021-07-12,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
540,2021-07-12,2021-07-16,5,2021-07-12,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
541,2021-07-19,2021-07-30,10,2021-07-19,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
541,2021-07-19,2021-07-30,10,2021-07-19,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
541,2021-07-19,2021-07-30,10,2021-07-19,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
542,2021-08-02,2021-08-06,5,2021-08-02,000338,潍柴动力,0.9896,18.83,19.0286,17.444500000000023,17.417166666666642,2021-04-30,2016-07-15,2016-07-18,2.422666666666659,2.422666666666659,continued,1,1,2021-08-03,19.1,2026-08-07,2022-08-03,2022-08-03,complete,11.51,-0.38375730932278596,2024-08-03,2024-08-05,complete,12.87,-0.2582858008281017
542,2021-08-02,2021-08-06,5,2021-08-02,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
542,2021-08-02,2021-08-06,5,2021-08-02,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
543,2021-08-09,2021-08-11,3,2021-08-09,,无合格标的,,,,,,,,,,,,1,0,,,,,,,,,,,,,
543,2021-08-09,2021-08-11,3,2021-08-09,,无合格标的,,,,,,,,,,,,2,0,,,,,,,,,,,,,
543,2021-08-09,2021-08-11,3,2021-08-09,,无合格标的,,,,,,,,,,,,3,0,,,,,,,,,,,,,
544,2021-08-12,2021-08-13,2,2021-08-12,002128,电投能源,0.7559,11.51,15.2261,10.280999999999995,10.231000000000066,2021-04-28,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,2,2021-08-13,11.27,2026-08-07,2022-08-13,2022-08-15,complete,13.95,0.28267979638808405,2024-08-13,2024-08-13,complete,18.03,0.7703500965669761
544,2021-08-12,2021-08-13,2,2021-08-12,000338,潍柴动力,1.0342,19.68,19.0286,18.58050000000003,17.75749999999997,2021-04-30,2016-07-15,2016-07-18,2.422666666666659,2.422666666666659,continued,2,2,2021-08-13,19.88,2026-08-07,2022-08-13,2022-08-15,complete,11.95,-0.38530263713636836,2024-08-13,2024-08-13,complete,12.95,-0.28295765817057283
544,2021-08-12,2021-08-13,2,2021-08-12,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
545,2021-08-16,2021-08-16,1,2021-08-16,002128,电投能源,0.7783,11.85,15.2261,10.411499999999997,10.281500000000065,2021-04-28,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,1,2021-08-17,11.45,2026-08-07,2022-08-17,2022-08-17,complete,14.66,0.3267724539331409,2024-08-17,2024-08-19,complete,18.36,0.7744122968336054
545,2021-08-16,2021-08-16,1,2021-08-16,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
545,2021-08-16,2021-08-16,1,2021-08-16,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
546,2021-08-17,2021-08-17,1,2021-08-17,002128,电投能源,0.752,11.45,15.2261,10.470499999999996,10.307333333333396,2021-04-28,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,2,2021-08-18,11.5,2026-08-07,2022-08-18,2022-08-18,complete,14.92,0.34443232335971397,2024-08-18,2024-08-19,complete,18.36,0.7666974607604153
546,2021-08-17,2021-08-17,1,2021-08-17,000338,潍柴动力,1.0437,19.86,19.0286,19.01850000000003,17.91299999999997,2021-04-30,2016-07-15,2016-07-18,2.422666666666659,2.422666666666659,continued,2,2,2021-08-18,20.15,2026-08-07,2022-08-18,2022-08-18,complete,11.77,-0.4026742499754341,2024-08-18,2024-08-19,complete,13.0,-0.2898342630181088
546,2021-08-17,2021-08-17,1,2021-08-17,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
547,2021-08-18,2021-08-18,1,2021-08-18,002128,电投能源,0.7553,11.5,15.2261,10.537499999999994,10.331500000000066,2021-04-28,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,1,2021-08-19,11.15,2026-08-07,2022-08-19,2022-08-19,complete,16.41,0.5251117824380458,2024-08-19,2024-08-19,complete,18.36,0.8221543317259887
547,2021-08-18,2021-08-18,1,2021-08-18,,无合格标的,,,,,,,,,,,,2,1,,,,,,,,,,,,,
547,2021-08-18,2021-08-18,1,2021-08-18,,无合格标的,,,,,,,,,,,,3,1,,,,,,,,,,,,,
548,2021-08-19,2021-08-26,6,2021-08-19,002128,电投能源,0.7323,11.15,15.2261,10.583499999999994,10.349833333333398,2021-04-28,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,2,2021-08-20,11.04,2026-08-07,2022-08-20,2022-08-22,complete,16.66,0.5637736334878265,2024-08-20,2024-08-20,complete,17.91,0.7952042212587962
548,2021-08-19,2021-08-26,6,2021-08-19,000338,潍柴动力,1.0337,19.67,19.0286,19.22450000000003,17.993833333333303,2021-04-30,2016-07-15,2016-07-18,2.422666666666659,2.422666666666659,continued,2,2,2021-08-20,19.35,2026-08-07,2022-08-20,2022-08-22,complete,11.7,-0.38167797427857564,2024-08-20,2024-08-20,complete,12.91,-0.26559320517436014
548,2021-08-19,2021-08-26,6,2021-08-19,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
549,2021-08-27,2021-08-27,1,2021-08-27,002128,电投能源,0.7021,12.49,17.7888,11.090999999999994,10.5133333333334,2021-08-27,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,2,2021-08-30,13.01,2026-08-07,2022-08-30,2022-08-30,complete,15.07,0.20033900402379246,2024-08-30,2024-08-30,complete,17.3,0.47148606911343727
549,2021-08-27,2021-08-27,1,2021-08-27,601225,陕西煤业,0.8332,11.74,14.0895,11.032000000000005,11.027999999999999,2021-04-30,2016-06-27,2016-06-28,2.5886666666666676,2.5886666666666676,continued,2,2,2021-08-30,12.46,2026-08-07,2022-08-30,2022-08-30,complete,21.94,0.8795129937517439,2024-08-30,2024-08-30,complete,24.66,1.5082652083728418
549,2021-08-27,2021-08-27,1,2021-08-27,,无合格标的,,,,,,,,,,,,3,2,,,,,,,,,,,,,
550,2021-08-30,2021-08-30,1,2021-08-30,002128,电投能源,0.7314,13.01,17.7888,11.240499999999994,10.559333333333399,2021-08-27,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,1,3,2021-08-31,13.82,2026-08-07,2022-08-31,2022-08-31,complete,13.96,0.04675570816747876,2024-08-31,2024-09-02,complete,17.02,0.36282113792109194
550,2021-08-30,2021-08-30,1,2021-08-30,601225,陕西煤业,0.8653,12.46,14.3993,11.114000000000004,11.049499999999998,2021-08-31,2016-06-27,2016-06-28,2.5886666666666676,2.5886666666666676,continued,2,3,2021-08-31,13.71,2026-08-07,2022-08-31,2022-08-31,complete,22.0,0.7128209946203921,2024-08-31,2024-09-02,complete,24.8,1.2925174510731066
550,2021-08-30,2021-08-30,1,2021-08-30,000338,潍柴动力,0.9943,20.09,20.2059,19.643300000000036,17.97309999999997,2021-08-31,2016-07-15,2016-07-18,2.189666666666659,2.189666666666659,continued,3,3,2021-08-31,20.07,2026-08-07,2022-08-31,2022-08-31,complete,11.63,-0.40466030778079765,2024-08-31,2024-09-02,complete,12.69,-0.31190358713970834
551,2021-08-31,2021-09-10,9,2021-08-31,600585,海螺水泥,0.5193,39.96,76.9461,40.656499999999916,40.57133333333337,2021-08-28,2016-07-15,2016-07-18,7.178,7.178,continued_below_ma20,1,5,2021-09-01,43.16,2026-08-07,2022-09-01,2022-09-01,complete,31.6,-0.2173614683352355,2024-09-01,2024-09-02,complete,20.86,-0.4291542466690098
551,2021-08-31,2021-09-10,9,2021-08-31,601088,中国神华,0.7609,20.0,26.2854,17.903999999999954,17.88483333333333,2021-08-28,2014-05-12,2014-05-13,6.630333333333326,6.630333333333326,continued,2,5,2021-09-01,19.53,2026-08-07,2022-09-01,2022-09-01,complete,31.11,0.7324529900948156,2024-09-01,2024-09-02,complete,41.08,1.6195808165133045
551,2021-08-31,2021-09-10,9,2021-08-31,002128,电投能源,0.7769,13.82,17.7888,11.443499999999993,10.617500000000067,2021-08-27,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,3,5,2021-09-01,12.85,2026-08-07,2022-09-01,2022-09-01,complete,14.02,0.13061006819919774,2024-09-01,2024-09-02,complete,17.02,0.46569557401318984
552,2021-09-13,2021-09-23,7,2021-09-13,600585,海螺水泥,0.6417,49.38,76.9461,42.771499999999925,40.65766666666672,2021-08-28,2016-07-15,2016-07-18,7.178,7.178,continued,1,9,2021-09-14,48.5,2026-08-07,2022-09-14,2022-09-14,complete,31.59,-0.30375279234509156,2024-09-14,2024-09-18,complete,20.23,-0.5073482263697335
552,2021-09-13,2021-09-23,7,2021-09-13,601328,交通银行,0.7405,4.61,6.2258,4.445500000000001,4.44141666666667,2021-08-28,2014-05-28,2014-05-29,1.4640666666666726,1.4640666666666726,continued,2,9,2021-09-14,4.54,2026-08-07,2022-09-14,2022-09-14,complete,4.63,0.0978490999544277,2024-09-14,2024-09-18,complete,6.55,0.7441391893949743
552,2021-09-13,2021-09-23,7,2021-09-13,600897,厦门空港,0.7751,16.39,21.1461,16.087499999999984,16.03826666666669,2021-08-31,2013-08-27,2013-08-28,6.961166666666663,6.961166666666663,continued,3,9,2021-09-14,16.11,2026-08-07,2022-09-14,2022-09-14,complete,14.97,-0.06205571460299619,2024-09-14,2024-09-18,complete,12.74,0.1448467598382408
553,2021-09-24,2021-10-12,8,2021-09-24,600585,海螺水泥,0.5655,43.51,76.9461,44.47649999999993,41.21933333333338,2021-08-28,2016-07-15,2016-07-18,7.178,7.178,continued_below_ma20,1,12,2021-09-27,41.75,2026-08-07,2022-09-27,2022-09-27,complete,28.61,-0.2674842666925704,2024-09-27,2024-09-27,complete,24.2,-0.31538755010807584
553,2021-09-24,2021-10-12,8,2021-09-24,601328,交通银行,0.7196,4.48,6.2258,4.490500000000001,4.434233333333337,2021-08-28,2014-05-28,2014-05-29,1.4640666666666726,1.4640666666666726,continued_below_ma20,2,12,2021-09-27,4.46,2026-08-07,2022-09-27,2022-09-27,complete,4.59,0.10788667465594526,2024-09-27,2024-09-27,complete,7.24,0.9624536165315798
553,2021-09-24,2021-10-12,8,2021-09-24,601169,北京银行,0.7434,4.38,5.892,4.4274999999999896,4.422000000000001,2021-08-28,2020-06-19,2020-06-22,4.261500000000004,4.261500000000004,continued_below_ma20,3,12,2021-09-27,4.36,2026-08-07,2022-09-27,2022-09-27,complete,4.13,0.01703286353765021,2024-09-27,2024-09-27,complete,5.59,0.560897304863698
554,2021-10-13,2021-10-14,2,2021-10-13,600585,海螺水泥,0.534,41.09,76.9461,44.439499999999924,41.38650000000004,2021-08-28,2016-07-15,2016-07-18,7.178,7.178,continued_below_ma20,1,14,2021-10-14,40.23,2026-08-07,2022-10-14,2022-10-14,complete,28.9,-0.23210226020774494,2024-10-14,2024-10-14,complete,25.77,-0.24342795115318672
554,2021-10-13,2021-10-14,2,2021-10-13,601328,交通银行,0.7376,4.56,6.1821,4.527500000000002,4.429666666666669,2021-08-28,2014-05-28,2014-05-29,1.4640666666666726,1.4640666666666726,continued,2,14,2021-10-14,4.54,2026-08-07,2022-10-14,2022-10-14,complete,4.61,0.09310677122892241,2024-10-14,2024-10-14,complete,7.53,1.0050943658235352
554,2021-10-13,2021-10-14,2,2021-10-13,002128,电投能源,0.7493,13.33,17.7888,15.671999999999988,12.640166666666733,2021-08-27,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued_below_ma20,3,14,2021-10-14,13.29,2026-08-07,2022-10-14,2022-10-14,complete,13.2,0.029240608482280717,2024-10-14,2024-10-14,complete,19.14,0.5936916632977711
555,2021-10-15,2021-10-21,5,2021-10-15,600585,海螺水泥,0.5237,40.3,76.9461,43.973999999999926,41.43683333333337,2021-08-28,2016-07-15,2016-07-18,7.178,7.178,continued_below_ma20,1,14,2021-10-18,40.84,2026-08-07,2022-10-18,2022-10-18,complete,28.38,-0.25718231166363803,2024-10-18,2024-10-18,complete,25.14,-0.2729480452397238
