cy,cik,name,revenue,sic,ticker,exchange,ticker_source,obs_from,obs_to
2016,0000027904,"DELTA AIR LINES, INC.",39639000000,4512,DAL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000764478,BEST BUY CO INC,39403000000,5731,BBY,NYSE,submissions,2017-04-30,2018-03-31
2016,0000773840,HONEYWELL INTERNATIONAL INC,39302000000,3724,HON,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000018230,CATERPILLAR INC,38537000000,3531,CAT,NYSE,submissions,2017-04-30,2018-03-31
2016,0001341439,ORACLE CORP,37792000000,7372,ORCL,NYSE,submissions,2017-04-30,2018-03-31
2016,0001283699,"T-Mobile US, Inc.",37490000000,4812,TMUS,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001549802,"JD.com, Inc.",37465310000,5990,JD,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000100493,"TYSON FOODS, INC.",36881000000,2015,TSN,NYSE,submissions,2017-04-30,2018-03-31
2016,0000053669,JOHNSON CONTROLS INC,36866000000,7380,,,,2017-04-30,2018-03-31
2016,0000100517,"United Airlines Holdings, Inc.",36558000000,4512,UAL,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000749098,MAGNA INTERNATIONAL INC,36445000000,3714,MGA,NYSE,submissions,2017-04-30,2018-03-31
2016,0001467373,Accenture plc,34797661000,7389,ACN,NYSE,submissions,2017-04-30,2018-03-31
2016,0001647339,Accenture Holdings plc,34797661000,7389,,,,2017-04-30,2018-03-31
2016,0000320187,"NIKE, Inc.",34350000000,3021,NKE,NYSE,submissions,2017-04-30,2018-03-31
2016,0000081061,PUBLIX SUPER MARKETS INC,34274109000,5411,,,,2017-04-30,2018-03-31
2016,0000101830,SPRINT LLC,33347000000,4813,,,,2017-04-30,2018-03-31
2016,0000109198,TJX COMPANIES INC /DE/,33183744000,5651,TJX,NYSE,submissions,2017-04-30,2018-03-31
2016,0001161154,"Energy Transfer Operating, L.P.",31792000000,4610,,,,2017-04-30,2018-03-31
2016,0001276187,Energy Transfer LP,31792000000,4922,ET,NYSE,submissions,2017-04-30,2018-03-31
2016,0001109357,EXELON CORP,31366000000,4931,EXC,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000040533,GENERAL DYNAMICS CORP,30561000000,3730,GD,NYSE,submissions,2017-04-30,2018-03-31
2016,0000882095,"GILEAD SCIENCES, INC.",30390000000,2836,GILD,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000823277,CHS INC,30355260000,5150,CHSCP,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001645590,Hewlett Packard Enterprise Co,30280000000,3570,HPE,NYSE,submissions,2017-04-30,2018-03-31
2016,0000066740,3M CO,30109000000,3841,MMM,NYSE,submissions,2017-04-30,2018-03-31
2016,0001613103,Medtronic plc,29710000000,3845,MDT,NYSE,submissions,2017-04-30,2018-03-31
2016,0001105705,"WARNER MEDIA, LLC",29318000000,4841,,,,2017-04-30,2018-03-31
2016,0001489393,LyondellBasell Industries N.V.,29183000000,2860,LYB,NYSE,submissions,2017-04-30,2018-03-31
2016,0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",29003000000,4841,CHTR,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001271833,CCO HOLDINGS LLC,29003000000,4841,CCOH,,primary_document,2017-04-30,2018-03-31
2016,0001091587,ABB LTD,27816000000,3613,ABLZF,OTC,submissions,2017-04-30,2018-03-31
2016,0000087347,SLB LIMITED/NV,27810000000,1389,SLB,NYSE,submissions,2017-04-30,2018-03-31
2016,0001326801,"Meta Platforms, Inc.",27638000000,7370,META,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001308161,"TWENTY-FIRST CENTURY FOX, INC.",27326000000,4841,,,,2017-04-30,2018-03-31
2016,0000789460,WORLD KINECT CORP,27015800000,5172,WKC,NYSE,submissions,2017-04-30,2018-03-31
2016,0000315189,DEERE & CO,26644000000,3523,DE,NYSE,submissions,2017-04-30,2018-03-31
2016,0001637459,Kraft Heinz Co,26487000000,2030,KHC,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000790703,TECH DATA CORP,26234876000,5045,,,,2017-04-30,2018-03-31
2016,0001103982,"Mondelez International, Inc.",25923000000,2000,MDLZ,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000794367,"Macy's, Inc.",25908000000,5311,M,NYSE,submissions,2017-04-30,2018-03-31
2016,0000764180,"ALTRIA GROUP, INC.",25744000000,2111,MO,NYSE,submissions,2017-04-30,2018-03-31
2016,0001551152,AbbVie Inc.,25638000000,2834,ABBV,NYSE,submissions,2017-04-30,2018-03-31
2016,0001567094,CNH Industrial N.V.,25095000000,3531,CNH,NYSE,submissions,2017-04-30,2018-03-31
2016,0001133421,NORTHROP GRUMMAN CORP /DE/,24706000000,3812,NOC,NYSE,submissions,2017-04-30,2018-03-31
2016,0000063908,MCDONALDS CORP,24621900000,5812,MCD,NYSE,submissions,2017-04-30,2018-03-31
2016,0000030554,"EIDP, Inc.",24594000000,2820,CTA-PB,NYSE,submissions,2017-04-30,2018-03-31
2016,0001163165,CONOCOPHILLIPS,24360000000,2911,COP,NYSE,submissions,2017-04-30,2018-03-31
2016,0001047122,RAYTHEON CO/,24124000000,3812,RTN,,primary_document,2017-04-30,2018-03-31
2016,0000866374,FLEX LTD.,23862934000,3672,FLEX,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000007536,"ARROW ELECTRONICS, INC.",23825261000,5065,ARW,NYSE,submissions,2017-04-30,2018-03-31
2016,0000804328,QUALCOMM INC/DE,23554000000,3663,QCOM,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,23022300000,4922,EPD,NYSE,submissions,2017-04-30,2018-03-31
2016,0001577552,Alibaba Group Holding Ltd,22994000000,7389,BABA,NYSE,submissions,2017-04-30,2018-03-31
2016,0000318154,AMGEN INC,22991000000,2836,AMGN,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000084129,"NEW RITE AID, LLC",22927540000,5912,RAD,,primary_document,2017-04-30,2018-03-31
2016,0001665918,US Foods Holding Corp.,22919000000,5140,USFD,NYSE,submissions,2017-04-30,2018-03-31
2016,0001326160,Duke Energy CORP,22743000000,4931,DUK,NYSE,submissions,2017-04-30,2018-03-31
2016,0001310067,SEARS HOLDINGS CORP,22138000000,5311,,,,2017-04-30,2018-03-31
2016,0000029534,DOLLAR GENERAL CORP,21986598000,5331,DG,NYSE,submissions,2017-04-30,2018-03-31
2016,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,21903000000,2834,TEVA,NYSE,submissions,2017-04-30,2018-03-31
2016,0001012569,"Energy Transfer, LP",21827000000,4922,,,,2017-04-30,2018-03-31
2016,0000350698,"AUTONATION, INC.",21609000000,5500,AN,NYSE,submissions,2017-04-30,2018-03-31
2016,0000829224,STARBUCKS CORP,21315900000,5810,SBUX,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000070318,TENET HEALTHCARE CORP,21070000000,8062,THC,NYSE,submissions,2017-04-30,2018-03-31
2016,0000001800,ABBOTT LABORATORIES,20853000000,2834,ABT,NYSE,submissions,2017-04-30,2018-03-31
2016,0000833444,Johnson Controls International plc,20837000000,3585,JCI,NYSE,submissions,2017-04-30,2018-03-31
2016,0000935703,"DOLLAR TREE, INC.",20719200000,5331,DLTR,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000106640,WHIRLPOOL CORP /DE/,20718000000,3630,WHR,NYSE,submissions,2017-04-30,2018-03-31
2016,0000092380,SOUTHWEST AIRLINES CO,20425000000,4512,LUV,NYSE,submissions,2017-04-30,2018-03-31
2016,0001070423,PLAINS ALL AMERICAN PIPELINE LP,20182000000,4610,PAA,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001581990,PLAINS GP HOLDINGS LP,20182000000,4610,PAGP,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001019849,"PENSKE AUTOMOTIVE GROUP, INC.",20118500000,5500,PAG,NYSE,submissions,2017-04-30,2018-03-31
2016,0000100885,UNION PACIFIC CORP,19941000000,4011,UNP,NYSE,submissions,2017-04-30,2018-03-31
2016,0000092122,SOUTHERN CO,19896000000,4911,SO,NYSE,submissions,2017-04-30,2018-03-31
2016,0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",19829000000,4011,BNI,,primary_document,2017-04-30,2018-03-31
2016,0001551182,Eaton Corp plc,19747000000,3590,ETN,NYSE,submissions,2017-04-30,2018-03-31
2016,0000885639,KOHLS Corp,19681000000,5311,KSS,NYSE,submissions,2017-04-30,2018-03-31
2016,0000871763,ManpowerGroup Inc.,19654100000,7363,MAN,NYSE,submissions,2017-04-30,2018-03-31
2016,0000051434,INTERNATIONAL PAPER CO /NEW/,19495000000,2621,IP,NYSE,submissions,2017-04-30,2018-03-31
2016,0000014272,BRISTOL MYERS SQUIBB CO,19427000000,2834,BMY,NYSE,submissions,2017-04-30,2018-03-31
2016,0000015511,BNSF RAILWAY CO,19278000000,4011,,,,2017-04-30,2018-03-31
2016,0001124198,FLUOR CORP,19036525000,1600,FLR,NYSE,submissions,2017-04-30,2018-03-31
2016,0000842162,LEAR CORP,18557600000,3714,LEA,NYSE,submissions,2017-04-30,2018-03-31
2016,0001108109,COMMUNITY HEALTH SYSTEMS INC,18438000000,8062,CYH,NYSE,submissions,2017-04-30,2018-03-31
2016,0000898293,JABIL INC,18353086000,3672,JBL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000059478,ELI LILLY & Co,18312800000,2834,LLY,NYSE,submissions,2017-04-30,2018-03-31
2016,0000055785,KIMBERLY CLARK CORP,18300000000,2670,KMB,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000097745,THERMO FISHER SCIENTIFIC INC.,18274000000,3829,TMO,NYSE,submissions,2017-04-30,2018-03-31
2016,0000791519,STAPLES INC,18247000000,5940,,,,2017-04-30,2018-03-31
2016,0001004980,PG&E Corp,17666000000,4931,PCG,NYSE,submissions,2017-04-30,2018-03-31
2016,0000026172,CUMMINS INC,17509000000,3510,CMI,NYSE,submissions,2017-04-30,2018-03-31
2016,0000018926,"Lumen Technologies, Inc.",17470000000,4813,LUMN,NYSE,submissions,2017-04-30,2018-03-31
2016,0001081316,BERKSHIRE HATHAWAY ENERGY CO,17422000000,4900,BHE,,primary_document,2017-04-30,2018-03-31
2016,0000075362,PACCAR INC,17033300000,3711,PCAR,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000313616,DANAHER CORP /DE/,16882400000,3823,DHR,NYSE,submissions,2017-04-30,2018-03-31
2016,0001670541,Adient plc,16790000000,3714,ADNT,NYSE,submissions,2017-04-30,2018-03-31
2016,0000008858,AVNET INC,16740597000,5065,AVT,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000815097,Carnival Corp Ltd.,16389000000,4400,CCL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000004904,AMERICAN ELECTRIC POWER CO INC,16380100000,4911,AEP,Nasdaq,company_tickers_exchange,2017-04-30,2018-03-31
2016,0000073309,NUCOR CORP,16208122000,3312,NUE,NYSE,submissions,2017-04-30,2018-03-31
2016,0001618673,Performance Food Group Co,16104800000,5141,PFGC,NYSE,submissions,2017-04-30,2018-03-31
2016,0001534504,PBF Energy Inc.,15920424000,2911,PBF,NYSE,submissions,2017-04-30,2018-03-31
2016,0000045012,HALLIBURTON CO,15887000000,1389,HAL,NYSE,submissions,2017-04-30,2018-03-31
2016,0001170010,CARMAX INC,15875118000,5500,KMX,NYSE,submissions,2017-04-30,2018-03-31
2016,0000865436,WHOLE FOODS MARKET INC,15724000000,5411,,,,2017-04-30,2018-03-31
2016,0000040704,GENERAL MILLS INC,15619800000,2040,GIS,NYSE,submissions,2017-04-30,2018-03-31
2016,0000039911,GAP INC,15516000000,5651,GAP,NYSE,submissions,2017-04-30,2018-03-31
2016,0000813762,ICAHN ENTERPRISES L.P.,15511000000,2911,IEP,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000029989,OMNICOM GROUP INC.,15416900000,7311,OMC,NYSE,submissions,2017-04-30,2018-03-31
2016,0001048286,MARRIOTT INTERNATIONAL INC /MD/,15407000000,7011,MAR,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000040987,GENUINE PARTS CO,15339713000,5013,GPC,NYSE,submissions,2017-04-30,2018-03-31
2016,0001001082,DISH Network CORP,15212302000,4841,DISH,,primary_document,2017-04-30,2018-03-31
2016,0000021665,COLGATE PALMOLIVE CO,15195000000,2844,CL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000042582,GOODYEAR TIRE & RUBBER CO /OH/,15158000000,3011,GT,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001403161,VISA INC.,15082000000,7389,V,NYSE,submissions,2017-04-30,2018-03-31
2016,0000831259,FREEPORT-MCMORAN INC,14830000000,1000,FCX,NYSE,submissions,2017-04-30,2018-03-31
2016,0000072333,NORDSTROM INC,14757000000,5651,JWN,,primary_document,2017-04-30,2018-03-31
2016,0001042642,DISH DBS CORP,14755939000,4899,DDBS,,primary_document,2017-04-30,2018-03-31
2016,0001166003,"XPO, Inc.",14619000000,4700,XPO,NYSE,submissions,2017-04-30,2018-03-31
2016,0001578845,Allergan plc,14570600000,2834,,,,2017-04-30,2018-03-31
2016,0001031296,FIRSTENERGY CORP,14562000000,4911,FE,NYSE,submissions,2017-04-30,2018-03-31
2016,0001318084,"Core-Mark Holding Company, LLC",14529400000,5141,CORE,,primary_document,2017-04-30,2018-03-31
2016,0000032604,EMERSON ELECTRIC CO,14522000000,3600,EMR,NYSE,submissions,2017-04-30,2018-03-31
2016,0001584509,Aramark,14415829000,5812,ARMK,NYSE,submissions,2017-04-30,2018-03-31
2016,0000079879,PPG INDUSTRIES INC,14270000000,2851,PPG,NYSE,submissions,2017-04-30,2018-03-31
2016,0001732845,WestRock Co,14171800000,2650,WRK,,primary_document,2017-04-30,2018-03-31
2016,0001636023,WRKCo Inc.,14171800000,2650,,,,2017-04-30,2018-03-31
2016,0001177394,TD SYNNEX CORP,14061837000,5045,SNX,NYSE,submissions,2017-04-30,2018-03-31
2016,0001402057,CDW Corp,13981900000,5961,CDW,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000217346,TEXTRON INC,13788000000,3720,TXT,NYSE,submissions,2017-04-30,2018-03-31
2016,0001570585,Liberty Global Ltd.,13731100000,4841,LBTYA,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000823768,WASTE MANAGEMENT INC,13609000000,4953,WM,NYSE,submissions,2017-04-30,2018-03-31
2016,0000049826,ILLINOIS TOOL WORKS INC,13599000000,3560,ITW,NYSE,submissions,2017-04-30,2018-03-31
2016,0001466258,Trane Technologies plc,13508900000,3822,TT,NYSE,submissions,2017-04-30,2018-03-31
2016,0001110783,MONSANTO CO /NEW/,13502000000,2870,MON,,primary_document,2017-04-30,2018-03-31
2016,0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,13487000000,7371,CTSH,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000097476,TEXAS INSTRUMENTS INC,13370000000,3674,TXN,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000808362,Baker Hughes Holdings LLC,13269000000,3533,LLC,,primary_document,2017-04-30,2018-03-31
2016,0001701605,Baker Hughes Co,13269000000,3533,BKR,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000814453,NEWELL BRANDS INC.,13264000000,3089,NWL,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001730168,Broadcom Inc.,13240000000,3674,AVGO,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001649338,Broadcom Pte. Ltd.,13240000000,3674,AVGO,,primary_document,2017-04-30,2018-03-31
2016,0001649345,Broadcom Cayman L.P.,13240000000,3674,AVGO,,primary_document,2017-04-30,2018-03-31
2016,0000813828,Paramount Global,13166000000,4833,PARA,,primary_document,2017-04-30,2018-03-31
2016,0000031462,ECOLAB INC.,13152800000,2840,ECL,NYSE,submissions,2017-04-30,2018-03-31
2016,0001043277,"C. H. ROBINSON WORLDWIDE, INC.",13144413000,4731,CHRW,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001506307,"KINDER MORGAN, INC.",13058000000,4922,KMI,NYSE,submissions,2017-04-30,2018-03-31
2016,0000055067,KELLANOVA,13014000000,2040,K,,primary_document,2017-04-30,2018-03-31
2016,0000106040,WESTERN DIGITAL CORP,12994000000,3572,WDC,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001166126,"Old COPPER Company, Inc.",12918000000,5311,JCP,,primary_document,2017-04-30,2018-03-31
2016,0000745732,"ROSS STORES, INC.",12866757000,5651,ROST,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001504461,NGL Energy Partners LP,12707203000,4922,NGL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000701985,"Bath & Body Works, Inc.",12574000000,5990,BBWI,NYSE,submissions,2017-04-30,2018-03-31
2016,0001275283,REYNOLDS AMERICAN INC,12503000000,2111,,,,2017-04-30,2018-03-31
2016,0001339947,Viacom Inc.,12488000000,4841,VIA,,primary_document,2017-04-30,2018-03-31
2016,0000010795,BECTON DICKINSON & CO,12483000000,3841,BDX,NYSE,submissions,2017-04-30,2018-03-31
2016,0000723125,MICRON TECHNOLOGY INC,12399000000,3674,MU,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000004281,Howmet Aerospace Inc.,12394000000,3350,HWM,NYSE,submissions,2017-04-30,2018-03-31
2016,0001531152,"BJ's Wholesale Club Holdings, Inc.",12350537000,5331,BJ,NYSE,submissions,2017-04-30,2018-03-31
2016,0001521332,Aptiv PLC,12274000000,3714,APTV,NYSE,submissions,2017-04-30,2018-03-31
2016,0000886158,"20230930-DK-Butterfly-1, Inc.",12215757000,5700,BBBY,,primary_document,2017-04-30,2018-03-31
2016,0000882184,HORTON D R INC /DE/,12157400000,1531,DHI,NYSE,submissions,2017-04-30,2018-03-31
2016,0001047862,CONSOLIDATED EDISON INC,12075000000,4931,ED,NYSE,submissions,2017-04-30,2018-03-31
2016,0000827052,EDISON INTERNATIONAL,11869000000,4911,EIX,NYSE,submissions,2017-04-30,2018-03-31
2016,0000089800,SHERWIN WILLIAMS CO,11855602000,5200,SHW,NYSE,submissions,2017-04-30,2018-03-31
2016,0000715957,"DOMINION ENERGY, INC",11737000000,4911,D,NYSE,submissions,2017-04-30,2018-03-31
2016,0000008670,AUTOMATIC DATA PROCESSING INC,11667800000,7374,ADP,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001573516,Murphy USA Inc.,11594600000,5500,MUSA,NYSE,submissions,2017-04-30,2018-03-31
2016,0000093556,"STANLEY BLACK & DECKER, INC.",11593500000,3420,SWK,NYSE,submissions,2017-04-30,2018-03-31
2016,0000883980,FIRST DATA CORP,11584000000,7389,,,,2017-04-30,2018-03-31
2016,0001000228,HENRY SCHEIN INC,11571668000,5047,HSIC,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001005414,TOYS R US INC,11540000000,5945,,,,2017-04-30,2018-03-31
2016,0000875045,BIOGEN INC.,11448800000,2836,BIIB,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001300514,LAS VEGAS SANDS CORP,11410000000,7011,LVS,NYSE,submissions,2017-04-30,2018-03-31
2016,0000936402,Shire plc,11396600000,2834,,,,2017-04-30,2018-03-31
2016,0000076334,Parker-Hannifin Corp,11360753000,3490,PH,NYSE,submissions,2017-04-30,2018-03-31
2016,0001060391,"REPUBLIC SERVICES, INC.",11355400000,4953,RSG,NYSE,submissions,2017-04-30,2018-03-31
2016,0001385157,TE Connectivity plc,11352000000,5065,TEL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000310764,STRYKER CORP,11325000000,3841,SYK,NYSE,submissions,2017-04-30,2018-03-31
2016,0001001250,ESTEE LAUDER COMPANIES INC,11262000000,2844,EL,NYSE,submissions,2017-04-30,2018-03-31
2016,0000816284,CELGENE CORP /DE/,11229000000,2834,,,,2017-04-30,2018-03-31
2016,0001137789,Seagate Technology Holdings plc,11160000000,3572,STX,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000072903,XCEL ENERGY INC,11107000000,4931,XEL,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001562039,"CST BRANDS, LLC",11106000000,5500,,,,2017-04-30,2018-03-31
2016,0001623613,Mylan II B.V.,11076900000,2834,,,,2017-04-30,2018-03-31
2016,0000277948,CSX CORP,11069000000,4011,CSX,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000103379,V F CORP,11026147000,2320,VFC,NYSE,submissions,2017-04-30,2018-03-31
2016,0000800240,ODP Corp,11021000000,5940,ODP,,primary_document,2017-04-30,2018-03-31
2016,0000052988,JACOBS SOLUTIONS INC.,10964157000,1600,J,NYSE,submissions,2017-04-30,2018-03-31
2016,0000920760,LENNAR CORP /NEW/,10949999000,1520,LEN,NYSE,submissions,2017-04-30,2018-03-31
2016,0000095521,SUPERVALU INC,10912000000,5141,,,,2017-04-30,2018-03-31
2016,0001031203,GROUP 1 AUTOMOTIVE INC,10887612000,5500,GPI,NYSE,submissions,2017-04-30,2018-03-31
2016,0000065984,ENTERGY CORP /DE/,10845645000,4911,ETR,NYSE,submissions,2017-04-30,2018-03-31
2016,0001633917,"PayPal Holdings, Inc.",10842000000,7389,PYPL,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000006951,APPLIED MATERIALS INC /DE,10825000000,3674,AMAT,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0001141391,Mastercard Inc,10776000000,7389,MA,NYSE,submissions,2017-04-30,2018-03-31
2016,0000108772,XEROX CORP,10771000000,3577,XRX,,primary_document,2017-04-30,2018-03-31
2016,0001075531,Booking Holdings Inc.,10743006000,4700,BKNG,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000927066,DAVITA INC.,10707467000,8090,DVA,NYSE,submissions,2017-04-30,2018-03-31
2016,0001355096,"Old QVC Group, Inc.",10647000000,5961,QVCAQ,,company_tickers_exchange,2017-04-30,2018-03-31
2016,0000866787,AUTOZONE INC,10635676000,5531,AZO,NYSE,submissions,2017-04-30,2018-03-31
2016,0000936340,DTE ENERGY CO,10630000000,4911,DTE,NYSE,submissions,2017-04-30,2018-03-31
2016,0001376986,Tennessee Valley Authority,10616000000,4911,TVE,NYSE,submissions,2017-04-30,2018-03-31
2016,0000048039,HollyFrontier Corp,10535700000,2911,HFC,,primary_document,2017-04-30,2018-03-31
2016,0000884905,LINDE INC,10534000000,2810,,,,2017-04-30,2018-03-31
2016,0001707925,LINDE PLC,10534000000,2810,LIN,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000874761,AES CORP,10281000000,4991,AES,NYSE,submissions,2017-04-30,2018-03-31
2016,0001163302,UNITED STATES STEEL CORP,10261000000,3312,X,,primary_document,2017-04-30,2018-03-31
2016,0001032208,SEMPRA,10183000000,4932,SRE,NYSE,submissions,2017-04-30,2018-03-31
2016,0000010456,BAXTER INTERNATIONAL INC,10163000000,3841,BAX,NYSE,submissions,2017-04-30,2018-03-31
2016,0001329099,"Baidu, Inc.",10161222000,7370,BIDU,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000277135,"W.W. GRAINGER, INC.",10137000000,5000,GWW,NYSE,submissions,2017-04-30,2018-03-31
2016,0000797468,OCCIDENTAL PETROLEUM CORP /DE/,10090000000,1311,OXY,NYSE,submissions,2017-04-30,2018-03-31
2016,0001034670,AUTOLIV INC,10073600000,3714,ALV,NYSE,submissions,2017-04-30,2018-03-31
2016,0001552275,Sunoco LP,9986000000,2911,SUN,NYSE,submissions,2017-04-30,2018-03-31
2016,0000702165,NORFOLK SOUTHERN CORP,9888000000,4011,NSC,NYSE,submissions,2017-04-30,2018-03-31
2016,0000802481,PILGRIMS PRIDE CORP,9878564000,2015,PPC,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000352915,UNIVERSAL HEALTH SERVICES INC,9766210000,8062,UHS,NYSE,submissions,2017-04-30,2018-03-31
2016,0001043509,SONIC AUTOMOTIVE INC,9731779000,5500,SAH,NYSE,submissions,2017-04-30,2018-03-31
2016,0000075252,ACCENDRA HEALTH INC/VA/,9723431000,5047,ACH,NYSE,submissions,2017-04-30,2018-03-31
2016,0000885590,Bausch Health Companies Inc.,9674000000,2834,BHC,NYSE,submissions,2017-04-30,2018-03-31
2016,0001304280,Novelis Inc.,9591000000,3350,NVL,,primary_document,2017-04-30,2018-03-31
2016,0001158449,ADVANCE AUTO PARTS INC,9567679000,5531,AAP,NYSE,submissions,2017-04-30,2018-03-31
2016,0000920148,LABCORP HOLDINGS INC.,9552900000,8071,LH,NYSE,submissions,2017-04-30,2018-03-31
2016,0000048465,HORMEL FOODS CORP /DE/,9523224000,2011,HRL,NYSE,submissions,2017-04-30,2018-03-31
2016,0001413447,NXP Semiconductors N.V.,9498000000,3674,NXPI,Nasdaq,submissions,2017-04-30,2018-03-31
2016,0000789570,MGM Resorts International,9478269000,7011,MGM,NYSE,submissions,2017-04-30,2018-03-31
